amount,hour,merchant_type,country,tx_per_hour,is_new_device,distance_km,is_fraud
83.22517559797726,9,retail,US,6,0,56.36411932348936,0
111.21364824364981,3,online_retail,IT,3,0,122.59507721982916,0
41.474336150195924,9,travel,DE,7,0,148.83233335989974,0
44.696982305049254,4,online_retail,UA,5,1,89.49704181893023,0
52.82481115821674,4,travel,DE,3,0,34.3170047966866,0
216.17878689253615,20,travel,DE,8,0,4.7960022978486405,0
3.530918775778074,20,restaurant,FR,13,1,106.48886894736766,1
16.461786979668922,12,restaurant,PH,7,0,81.60565633204519,0
711.3554544985559,6,travel,VN,11,0,147.0328940153745,1
370.9937719978221,10,crypto,VN,8,1,269.7608805898733,1
39.730016020755535,15,travel,ES,7,0,79.44060188982192,0
227.37264176510948,0,crypto,GB,5,0,39.11654518577838,0
35.95505738575612,12,retail,BD,4,0,13.125952907622162,0
219.16011793327698,3,retail,VN,6,0,93.70127686554267,0
38.094277806181374,12,crypto,FR,4,0,24.12681857861695,0
96.98765783175975,15,travel,NG,6,0,60.86078226098503,0
40.86760421238501,23,crypto,PH,6,0,47.10203154774966,0
271.1533669253065,11,restaurant,MA,7,1,298.0323388391192,1
940.0489150380625,1,transfer,GB,13,0,502.08746287847345,1
100.8082487292694,14,online_retail,VN,5,0,218.6553372848874,0
3.8320417551664585,16,retail,US,3,0,4.867748852360115,0
166.3446670645452,23,transfer,MA,6,0,77.54543283382117,0
112.540731364528,19,online_retail,US,5,0,325.463062960895,0
35.85732105753474,12,travel,UA,4,0,28.15693947227868,0
31.04763394171702,22,online_retail,PH,3,1,420.7998457845951,1
496.0524634958129,11,online_retail,MA,5,0,97.81959117067613,0
276.9039022380528,4,crypto,RO,9,1,754.0518726621526,1
72.65672861566469,0,crypto,US,2,0,132.45577701225167,0
49.38264381938292,16,crypto,GB,6,1,63.14540964429498,0
150.68458331756898,23,retail,MA,1,0,182.39784336729713,0
147.52423547443098,17,restaurant,US,8,1,38.584704498708625,0
397.5184788230164,12,online_retail,US,13,0,983.3313980527766,1
23.597691718635854,3,crypto,ES,1,0,35.776635778567794,0
4.888956303581866,12,travel,GB,4,1,73.8480454426986,0
6.029532090090027,22,restaurant,MA,3,0,9.760405692280983,0
92.72002948690638,7,travel,FR,9,0,513.8424582355409,0
16.851477148899242,0,crypto,DE,4,0,2.7023674704169687,0
244.54610558932703,19,transfer,UA,6,0,46.32927260983935,0
47.26846751927693,9,crypto,BD,3,0,36.2381694662341,0
109.15129799281507,10,restaurant,CA,4,0,121.84188789986861,0
233.83537123031326,21,crypto,BD,4,0,45.02868027913167,0
138.89375546829194,2,transfer,IT,6,0,77.1615356527845,0
89.98844834431864,3,travel,GB,5,0,247.66580529441478,0
68.94426668935806,20,online_retail,BD,5,0,123.28460104196314,0
225.1896640650451,3,crypto,IT,9,0,22.612808084602907,0
1235.699230197163,16,crypto,CA,6,0,568.5709599920953,1
93.38335104584694,1,online_retail,PH,4,0,3.355343423732382,0
322.49117224338005,12,crypto,DE,6,0,110.06647317927207,0
56.4637945536437,5,travel,RO,2,0,12.906218711476683,0
425.48120853156456,3,retail,IT,1,0,107.60979856400479,0
211.3610426493352,20,travel,IT,4,0,0.7437756036194171,0
328.7346687085529,7,restaurant,UA,7,0,258.67050248134905,0
64.65883802559253,0,crypto,NG,1,0,39.712885947406974,0
135.82220811208185,3,restaurant,US,9,0,186.86740759958732,0
10.21858798667474,14,retail,RO,8,1,81.63141423141423,0
205.44007173798113,21,restaurant,ES,3,0,68.86417342309122,0
91.48966296588338,20,online_retail,BD,3,1,46.89774837028734,0
34.50612518628067,11,online_retail,GB,9,1,73.59803388484019,0
95.18689497525571,22,travel,VN,9,0,81.36728900283245,0
404.49988306518947,10,retail,FR,3,0,61.117929921937176,0
152.432830859917,18,transfer,VN,2,0,35.91520356181721,0
176.1680199680566,14,restaurant,ES,3,1,204.96256208661188,1
180.14910485455508,6,retail,DE,5,0,59.24755911887695,0
221.50958489203614,22,online_retail,GB,6,0,35.67735926039748,0
153.77743455642658,18,crypto,NG,5,0,356.04287673330145,0
357.06607686957125,9,crypto,ES,6,0,17.55151696869027,0
197.84531351821997,17,online_retail,VN,7,0,22.621484289278794,0
4.59011847869641,14,transfer,US,4,0,0.5184721640690164,0
15.681106456690712,15,restaurant,RO,3,0,100.45830786424918,0
331.6741561070489,22,restaurant,PH,4,0,85.21316104808302,0
107.17569885746346,10,travel,PH,14,1,203.3629023037466,1
22.110928342727895,10,crypto,ES,3,0,39.94338363269153,0
75.90676519923383,12,restaurant,PH,8,0,131.0546316512575,0
78.73123270936567,12,retail,FR,7,0,62.620023444876495,0
25.158991006883184,23,crypto,MA,9,0,62.96291282847003,0
64.57559127574956,4,restaurant,US,7,1,7.313403836147506,0
9.041175905358473,23,retail,US,8,0,154.42353824011317,0
113.06232155002164,8,travel,US,6,0,75.6127231606362,0
188.4925105604219,2,retail,BD,11,0,340.1105286923085,1
317.1719021706904,10,restaurant,GB,2,0,39.471740849931436,0
230.85090186878435,1,restaurant,UA,6,0,18.17198852501236,0
5.772559715037266,19,travel,FR,6,0,177.59617745834666,0
143.15958686905407,8,crypto,BD,9,1,259.1475462748998,0
441.1895105550505,19,online_retail,ES,8,0,1.7285100417944226,0
19.561141192137562,11,online_retail,CA,2,0,81.71323222178029,0
60.900795119423485,6,crypto,DE,3,0,25.21732165003486,0
1.0078624454540146,20,crypto,PH,6,0,7.9912283582695185,0
157.48542756877686,20,travel,GB,4,0,33.2299698987358,0
16.152838705343196,17,online_retail,IT,3,1,13.196407933495388,0
8.320863966316653,2,retail,US,8,0,45.21327245005383,0
52.10653070174174,12,restaurant,IT,4,0,55.628332320338245,0
21.74662769102324,6,travel,FR,5,0,59.99376011348664,0
234.92360843470237,15,travel,IT,1,0,70.16140085966434,0
247.9336890128943,3,transfer,ES,6,0,114.71183554507212,0
38.62152235404131,14,crypto,ES,9,1,0.831681362794532,0
76.91437376433764,1,restaurant,GB,1,1,131.8225594281373,0
113.23328701678992,6,transfer,BD,4,0,11.362820533797283,0
99.67738400083131,13,online_retail,IT,6,0,42.80919880281204,0
50.30776781003877,4,restaurant,CA,2,0,129.3047991568871,0
79.44073587927821,9,retail,NG,4,0,107.70324978214279,0
82.9111147450809,13,transfer,ES,1,0,376.7299046291688,0
44.05725445935343,22,transfer,PH,7,0,69.15454345234124,0
108.07507472131964,6,online_retail,CA,6,0,13.535580505275451,0
15.392867876400743,22,transfer,IT,4,0,35.77417363725617,0
143.74366582953473,22,restaurant,NG,8,0,71.7000521682686,0
555.3209989943356,18,crypto,RO,9,0,37.288808790253626,0
707.0116780922823,18,online_retail,DE,7,0,3.7518023927825936,0
419.6865397348078,19,online_retail,ES,5,0,13.616121823652255,0
24.470968554042113,9,retail,BD,3,0,114.99378062162859,0
57.30477697302453,12,retail,NG,1,0,20.702337672964134,0
45.28760505541198,10,retail,PH,3,0,58.865016068813425,0
111.9865028440818,12,retail,US,9,0,43.09450554133824,0
177.83600747806528,18,transfer,ES,3,0,18.848312487700344,0
2.2274264892919207,3,retail,US,7,0,22.4618265881876,0
284.57216733563905,11,online_retail,VN,6,0,9.757686795852264,0
112.10219679887017,0,online_retail,UA,1,0,188.18058120778232,0
8.838574860868334,12,restaurant,UA,4,0,150.4532601258149,0
256.37503489056667,12,restaurant,CA,9,0,9.520162355031509,0
8.509772830444449,12,crypto,DE,4,0,14.745930566839618,0
28.149649115513096,21,transfer,PH,6,0,152.78095601807084,0
9.804546654579735,0,travel,CA,6,0,70.00404508259528,0
234.38110230822699,0,transfer,PH,2,0,60.03769922780481,0
194.76200582203023,1,retail,CA,1,0,127.2358186798426,0
76.96564465518722,14,restaurant,VN,1,1,210.76480761340656,0
145.53489750635734,21,restaurant,VN,3,0,8.023565778278462,0
492.68365467380863,16,online_retail,NG,1,1,9.15854885821964,0
189.31632090970956,19,online_retail,VN,5,0,80.41083537400942,0
410.97244947628724,2,online_retail,BD,11,1,104.29169332859205,1
347.5066068424641,19,retail,BD,7,0,383.9544079747057,0
363.50723033828524,17,online_retail,VN,10,1,208.32675599501732,1
236.89180447376287,16,crypto,NG,4,0,321.4663330914005,0
160.4702302971294,14,online_retail,MA,4,0,174.19210810421595,0
89.7364678553436,16,transfer,BD,6,0,39.262144056356064,0
11.943826191778543,18,restaurant,CA,2,0,1.5970903314487084,0
0.11326326766835004,21,transfer,CA,8,0,184.3205131182638,0
4.748664940601272,8,travel,IT,7,0,54.853743175548445,0
57.98824432910136,22,travel,ES,2,0,145.20095913147867,0
2.1804775696997356,14,transfer,GB,2,0,48.55525808190516,0
86.25389775462594,13,restaurant,FR,5,0,117.45121846778754,0
62.63377539232537,8,retail,IT,4,0,123.3570753116914,0
650.6464600839128,4,transfer,NG,10,1,349.61564915874493,1
0.8173582170462855,15,travel,DE,8,1,31.049166000407265,0
183.76387783000004,23,travel,VN,5,0,247.3181659610523,0
20.954639496952055,2,restaurant,UA,5,0,8.852466542697657,0
263.9282120446012,8,online_retail,MA,7,0,134.05453372320434,0
143.46955972463806,19,online_retail,MA,8,0,190.02412879142008,0
41.42228783960657,1,crypto,MA,7,0,7.895125791483228,0
63.32076712878397,20,restaurant,BD,5,0,9.889393819978615,0
35.53287588381525,14,restaurant,MA,8,0,191.23631960449526,0
176.0739268167328,5,retail,GB,6,0,54.93211922943716,0
10.302549829212962,3,transfer,PH,9,0,147.21147369385463,0
15.597475142568065,18,travel,UA,6,0,106.42977659749822,0
0.02892404777167605,15,travel,MA,8,0,44.04092476979534,0
325.1097387980774,22,online_retail,VN,6,0,217.1636773480393,0
72.8848211034375,0,online_retail,RO,5,0,231.73103172611533,0
93.05082172800594,1,online_retail,GB,9,0,154.0994861562561,0
21.28166731988027,14,restaurant,CA,1,0,90.31622049747395,0
9.235432910858004,13,crypto,IT,1,0,261.03095395484814,0
84.92670045256142,8,travel,PH,1,0,23.989647920392905,0
97.65306852334791,18,retail,US,3,1,56.06198726909045,0
66.48065087679082,23,travel,FR,7,0,17.606119524018997,0
185.12888614597438,10,restaurant,US,5,0,4.002927749359866,0
5.897501577086597,22,retail,US,4,0,93.12082872053212,0
13.806554156631513,18,online_retail,RO,4,0,107.09825102933776,0
65.15429988091083,14,travel,BD,1,0,21.68190487229727,0
652.3765485196132,2,crypto,CA,7,0,76.98315932913698,0
83.5425262819187,0,transfer,US,3,0,176.6513908596478,0
214.1710504673725,10,retail,DE,2,0,16.844655129964515,0
360.05887837473153,21,retail,UA,8,0,170.06948441705492,0
217.2706545909647,23,travel,BD,5,0,88.19824406803447,0
546.8265710674341,17,online_retail,ES,8,0,36.57186586987876,0
43.87785997043823,23,online_retail,GB,4,0,285.9231129501141,0
13.399016135992508,7,travel,PH,2,0,67.77831453099245,0
115.27747861507272,7,transfer,DE,1,0,83.35226043632123,0
90.13834712877706,2,restaurant,UA,6,0,113.72923843347196,0
42.075107670449704,18,retail,UA,7,0,107.37134712702247,0
85.7851391206267,15,online_retail,UA,8,0,47.580617280208756,0
171.39896180572535,23,restaurant,ES,4,0,39.37781537553553,0
85.97878834123932,10,transfer,MA,9,0,207.80063009232325,0
132.73232865369908,4,transfer,PH,2,0,90.06677599392515,0
143.72586028977523,23,travel,IT,5,0,4.260071362594593,0
412.51860034048116,4,online_retail,BD,7,0,34.407415961638286,0
199.7499803951329,20,restaurant,UA,8,1,32.10241549078303,0
188.80887198261257,15,crypto,RO,9,0,48.565974596631996,0
133.9375937355567,2,crypto,MA,7,0,32.1708867868449,0
22.191032580262394,17,crypto,FR,8,0,68.91067283669088,0
31.463341338593168,11,restaurant,ES,4,1,79.32645213701758,0
105.67780566373781,20,transfer,UA,5,0,248.688964296964,0
95.72024608601768,13,retail,CA,8,0,9.22432558556741,0
83.62719004502699,8,retail,GB,3,0,8.957052093144213,0
162.98618234818025,15,crypto,CA,3,0,64.87430626900289,0
216.19811316625004,19,online_retail,UA,8,1,37.25904854598277,0
156.753220627375,13,travel,DE,4,0,4.485914004238642,0
212.5921885204338,12,online_retail,DE,8,0,27.118025740708486,0
109.76295890570184,2,travel,GB,3,0,188.71851914546681,0
238.21841909168148,13,restaurant,FR,9,1,22.176263200956754,0
63.709533780384604,23,online_retail,UA,5,0,707.5620534239135,1
32.39831440895512,5,transfer,RO,1,0,295.3014065149508,0
48.8481792952725,19,retail,DE,7,0,190.46854196454586,0
58.443814964012894,5,travel,VN,8,0,15.830218624895437,0
212.45270309068323,22,online_retail,RO,2,0,34.75790982032401,0
196.27805592260515,22,retail,VN,6,1,3.823139553235216,0
139.29263357378665,21,crypto,UA,7,0,20.811968919911678,0
90.33164645634653,12,restaurant,RO,3,1,193.92567519873947,0
19.57224460579737,20,transfer,IT,8,0,45.2665531381356,0
94.32229057954859,6,restaurant,US,1,0,203.37641349704163,0
132.15186038464444,2,retail,PH,8,0,106.72446469688572,0
54.56497803043513,8,travel,MA,1,0,160.302003732553,0
168.153546815526,9,online_retail,RO,13,0,353.7593204696223,1
44.12468247975472,12,retail,IT,2,0,26.405173246779405,0
34.81004391112919,9,retail,PH,3,1,284.3207656310133,0
44.81545039802918,20,online_retail,NG,4,0,11.088168550032183,0
22.519049807042908,8,transfer,GB,4,0,54.94309548933756,0
1.6532258013139012,17,travel,DE,8,1,6.421916056015413,0
4.962302844782822,16,transfer,FR,6,0,80.37300952631513,0
49.453095107590805,10,travel,PH,1,1,154.71344756031505,0
11.118655074373875,22,online_retail,BD,5,1,11.738168723298621,0
96.81925990774901,13,transfer,ES,7,1,74.2939677017291,0
129.56404920402153,20,travel,IT,9,0,6.314107592560174,0
98.70279851191833,14,retail,US,8,0,53.14112883284538,0
13.036725524705949,0,retail,ES,8,0,68.26587493338089,0
92.12769843315158,17,retail,RO,6,0,257.7021558924346,0
54.624347957553226,10,restaurant,PH,3,0,76.20822658040703,0
94.16964452505573,14,transfer,GB,8,1,686.4448756607319,1
93.52210657147464,17,restaurant,US,4,0,9.804712087842756,0
133.31153227819317,16,restaurant,DE,4,0,85.16341312676168,0
33.14572207560277,6,online_retail,IT,3,0,196.93128421158363,0
21.337789483311262,22,transfer,ES,8,0,25.109587483941777,0
50.80962413927554,22,online_retail,GB,8,0,328.8899082616587,0
49.49788885651851,7,retail,PH,7,0,124.46521507699666,0
73.5440662106618,11,travel,RO,9,1,83.64192882530533,0
320.41655092791916,18,crypto,RO,6,0,85.90279945370824,0
6.957866842689582,14,retail,DE,3,0,201.4250107035156,0
37.73582233514992,14,crypto,PH,7,0,10.723620884502699,0
124.5218344364107,9,crypto,IT,5,0,58.13690108515808,0
31.33677096222215,16,retail,VN,4,0,17.940950484400737,0
23.70432460042634,19,travel,MA,10,1,268.4409638386914,1
406.7394065063509,2,retail,UA,9,1,54.161637760502344,0
127.6273292195227,20,travel,PH,8,0,250.634060043136,0
144.80054019722004,4,transfer,NG,9,0,146.18342408887204,0
119.68012628837798,15,travel,PH,7,0,118.41734357513793,0
1.0025695350293828,4,transfer,FR,4,0,52.20952932752622,0
69.1290369835836,18,crypto,GB,4,0,59.72486483434116,0
633.2833323943046,6,crypto,IT,12,1,171.2697603960811,1
227.63469698816218,20,retail,RO,8,0,112.62976421505422,0
58.10846043418958,10,transfer,PH,5,1,9.629827793866506,0
22.1876252433254,5,crypto,CA,4,0,131.85831493776746,0
30.859681424434058,13,online_retail,BD,5,0,9.621291964293102,0
42.573578735752314,18,online_retail,PH,2,0,131.64639380530105,0
32.107017518120216,18,online_retail,GB,3,0,34.87096132910251,0
13.433297418891256,12,restaurant,RO,7,1,349.4728973593129,0
25.899757687268735,9,restaurant,GB,3,0,105.78018659423198,0
246.18236766249757,23,restaurant,MA,1,0,474.82315828511236,0
10.91438423923099,18,online_retail,UA,5,0,35.49525262835372,0
11.487073265817031,10,crypto,UA,1,1,5.744345448712442,0
69.03834753941175,14,travel,GB,2,1,0.7491006694766653,0
11.294306053357348,6,crypto,UA,2,0,77.49491369828354,0
43.19192086367049,6,travel,ES,2,0,151.68676998334863,0
84.00062216571965,23,restaurant,VN,2,0,1.9967113845405324,0
92.80042102191409,21,transfer,ES,6,0,290.8152088309478,1
14.332481097731307,9,online_retail,CA,6,1,68.54812603323539,0
12.325022650944586,21,crypto,ES,2,0,69.54921845158279,0
92.44727966288437,19,retail,GB,4,0,401.5247765556612,0
13.266268367871564,1,restaurant,RO,9,0,120.0194052672793,0
120.19304008863932,19,retail,PH,6,0,54.40194575491174,0
159.4900831586592,6,transfer,PH,4,0,332.63649133542276,1
36.47574536555241,10,travel,GB,7,0,41.012287916611974,0
16.176823179651684,7,crypto,VN,2,0,17.852314789698376,0
60.87095924909165,5,retail,VN,1,0,118.62876089298334,0
6.505000409407858,20,transfer,BD,8,0,220.1484032267904,0
156.61503667516766,17,transfer,IT,6,0,12.142580969070197,0
153.6779440228554,20,restaurant,GB,7,1,144.05729944594253,0
110.69793471566294,7,online_retail,UA,4,0,0.7802765240558208,0
2.2067865416680443,20,transfer,US,2,0,229.0983399043011,0
173.11444559059456,20,transfer,ES,4,0,14.99431535869958,0
44.852229562785645,10,crypto,CA,5,1,48.862793421250345,0
126.04284345693338,16,travel,RO,5,0,115.31447256089635,0
248.1542886138265,9,retail,US,8,0,10.631680897126497,0
23.99721649881084,16,travel,UA,4,0,143.71238990745167,0
5.652793992861298,23,online_retail,NG,10,1,72.53962622920399,1
374.17562771182145,6,restaurant,NG,7,0,17.682843607389213,1
92.19422491751638,19,restaurant,BD,2,0,28.33310873883973,0
113.18395889152278,20,online_retail,RO,2,0,171.96039354734836,0
38.5456059656282,19,retail,RO,8,0,96.99111679561065,0
171.76901768837794,6,travel,MA,6,0,6.297821222463076,0
83.91736086732514,19,travel,UA,5,0,137.73304779765172,0
123.40729765306693,21,restaurant,US,9,0,65.53540957049421,0
65.19831987199038,16,restaurant,VN,3,0,40.90891580588325,0
446.82684104399914,16,restaurant,NG,8,0,101.64427958745786,0
4.757933993414783,5,restaurant,DE,1,0,122.7164698422364,0
54.94827748184021,13,travel,MA,2,0,129.741061828147,0
6.589825988864145,6,retail,US,2,0,236.22940578991717,0
117.91792092773716,20,transfer,DE,9,0,362.15737210463556,0
56.65256905996088,7,restaurant,CA,8,1,39.96064904897027,0
168.0121108325105,15,restaurant,RO,3,0,195.18794856455278,0
517.7701301440054,3,travel,CA,5,0,145.00183190989821,0
91.09725395529976,7,online_retail,FR,5,0,93.05994399503244,0
160.3325818452995,8,online_retail,NG,1,0,520.1843812078426,0
57.18907867856486,12,online_retail,US,4,0,162.76846616388994,0
222.70241748375437,13,restaurant,PH,4,1,179.77386817125665,0
228.6238347653046,21,transfer,FR,1,0,31.644977447451268,0
101.72730737503038,4,transfer,US,6,0,200.96422513372252,0
31.24716269337011,21,transfer,UA,9,0,5.9120479993097765,0
55.92775623525074,1,restaurant,US,6,0,18.292488401802434,0
19.509142046150934,7,online_retail,PH,7,0,72.08498171643394,0
139.55385422697555,11,transfer,CA,7,0,57.62307773097406,0
18.757851604214682,19,online_retail,NG,3,0,137.01976477543533,0
594.819432951124,15,restaurant,NG,5,0,39.57345078998934,0
46.379701760894285,16,transfer,UA,5,0,22.22403316308404,0
173.07054044791636,3,crypto,PH,1,0,1.8474812306825386,0
31.930003739703288,18,travel,UA,5,1,143.34803807560786,0
242.0355554393286,6,crypto,RO,4,0,5.1243791680764605,0
36.34897112792283,23,retail,ES,4,0,80.52144063280906,0
22.04400254578414,17,online_retail,NG,3,0,87.93271557683381,0
11.90141271706808,7,restaurant,US,4,0,49.26517936665911,0
174.44813494401197,22,restaurant,ES,6,0,9.865068326365217,0
112.9228447216361,15,restaurant,FR,12,0,1024.5788400800047,1
168.7172296286724,16,transfer,CA,9,0,7.210306658355299,0
92.68743715085516,1,travel,FR,8,0,319.58443366557117,0
86.76899640094359,0,transfer,BD,3,0,66.55897942989778,0
251.6643200753199,22,transfer,VN,9,0,22.705796990699316,0
220.56524714286942,13,travel,CA,2,0,40.652471394459624,0
75.36734088190705,8,retail,RO,8,1,67.10056350180635,0
314.2574941349494,21,online_retail,MA,7,0,36.096248860347046,0
447.917624014227,12,online_retail,DE,7,0,73.0593635308824,0
8.966189974785966,7,retail,UA,5,0,162.5329771347694,1
35.657233791550425,14,transfer,ES,5,0,251.48757190497642,0
207.97803760921877,19,retail,BD,6,0,142.87347583805527,0
23.38788349256501,6,travel,BD,3,0,72.09775449424666,0
61.29567855869474,14,transfer,US,7,1,32.463208382937545,0
158.11877182744385,3,online_retail,ES,6,1,87.36836549872895,0
206.08373287075207,15,restaurant,PH,2,0,79.5961744319766,0
36.570513535561425,13,restaurant,UA,9,1,23.689790068603216,0
67.23223013561665,17,retail,MA,9,0,42.871976663772024,0
199.5614758830887,5,online_retail,DE,6,0,53.325873981024216,0
67.51868639090283,8,crypto,BD,3,0,97.95720693954927,0
120.57839691929134,1,online_retail,GB,4,0,62.51095876357967,0
123.53347556408914,9,retail,UA,4,0,171.58545608182166,0
319.69824092729755,16,crypto,IT,11,0,638.3711037590978,1
13.474645579753636,6,restaurant,VN,4,0,74.54967258795472,0
10.386559320399083,11,online_retail,IT,7,0,63.528290471271646,0
248.17616381857087,14,restaurant,VN,2,0,129.03350098311918,0
92.43100359537871,4,restaurant,BD,6,1,78.23478612895444,0
5.151990996825769,18,transfer,GB,4,0,94.81553640635698,0
422.4529206226959,17,restaurant,FR,7,0,1150.399468643976,1
454.28865418312273,12,transfer,GB,2,0,30.549810021679363,0
94.29923571897093,23,restaurant,UA,3,0,8.842663545592602,0
163.0412798466538,18,crypto,ES,5,1,709.6651569106774,1
132.6958313245234,4,retail,ES,4,0,183.72552925931015,0
72.61413909020555,9,transfer,VN,4,1,175.84846885969628,0
138.02508544581747,13,transfer,FR,4,0,59.80122852244351,0
303.8939692997392,14,restaurant,MA,1,0,193.5501641219372,0
124.59056334785446,22,crypto,IT,7,0,50.61900618275307,0
21.485399487789667,23,online_retail,RO,8,0,3.765269440026798,0
1.4490774336168102,21,travel,FR,7,1,69.28474652850409,0
10.655324728127558,21,restaurant,MA,6,0,46.95937082969206,0
94.50204290306455,14,transfer,GB,4,0,37.82678634125058,0
37.94563092390791,22,online_retail,UA,2,0,293.65618455200075,0
17.494891980411115,0,transfer,US,4,0,16.87647901555156,0
17.466860355238904,15,restaurant,VN,1,0,131.86307903635512,0
63.60324189997084,20,restaurant,NG,3,0,176.32296617316564,0
59.93125968979133,18,retail,GB,8,0,5.8320812470172765,0
21.710671902564755,13,crypto,US,7,0,103.9438762373063,0
454.16135675054807,22,transfer,PH,4,0,13.886193468879926,0
1.4618856011755166,16,restaurant,CA,8,0,409.1057083226049,0
46.90413456173816,8,restaurant,GB,2,1,258.0014023198628,0
141.12616950043295,11,travel,RO,2,1,121.84471529874958,0
123.74661106725269,9,travel,BD,8,0,145.1358723712425,0
339.5565763275687,0,online_retail,ES,3,0,25.218033675785982,0
71.81704175042546,23,travel,BD,7,0,48.463915959429684,0
167.01718653928194,20,travel,GB,8,0,16.957802987655906,0
104.26828605423263,21,crypto,CA,4,0,42.52130032070642,0
220.50002888894954,20,transfer,RO,1,0,134.04470110271293,0
31.678706207010592,3,restaurant,US,5,0,16.42286643364799,0
28.304571372448894,14,online_retail,MA,1,1,39.73587875907441,0
130.2765642791873,17,restaurant,UA,4,0,13.111139967266993,0
163.86176259219548,6,online_retail,BD,6,0,233.57995662593578,0
106.96768507979336,9,restaurant,CA,7,0,25.985025649170012,0
86.0134934650081,23,restaurant,FR,9,0,43.394576279077754,0
288.8776887793436,14,transfer,IT,1,0,97.91856502380575,0
86.98032824373253,12,retail,GB,8,1,44.997347752953374,0
135.17584620299795,10,crypto,UA,2,0,33.35824960222242,0
240.3608761582593,4,retail,BD,4,0,1.0416408507396728,0
5.544293739617348,7,restaurant,DE,5,1,15.945074398534612,0
293.77617929707424,23,restaurant,RO,11,1,667.067629102905,1
6.830657497049501,2,transfer,MA,7,0,15.765873772231501,0
4.392492505302839,9,online_retail,MA,1,0,132.75732786287375,0
180.46236207075722,13,restaurant,NG,9,0,120.81396147768211,0
21.45630064559291,19,online_retail,GB,2,0,53.84451203810195,0
16.248497486983474,16,crypto,CA,8,1,44.15229122306785,0
13.380675845787312,12,retail,RO,8,0,91.11467327967188,0
117.2477818346077,18,transfer,IT,5,0,173.22539020625587,0
37.992583148375196,14,online_retail,RO,8,0,34.46300514523405,0
27.579845144560498,4,online_retail,US,8,1,517.8802133827268,0
55.486710711176826,12,online_retail,DE,9,1,68.42590110198506,1
114.04730070917239,5,online_retail,PH,6,0,559.6349022137398,0
31.51648865442922,12,retail,PH,2,0,9.73790548236157,0
17.98671090025737,20,crypto,MA,4,0,79.63031828104509,0
174.47028987085875,16,restaurant,US,1,0,37.086551115712155,0
195.81064844478917,12,retail,MA,8,0,294.1868831498144,0
195.35627288886678,8,online_retail,MA,7,1,22.625995114483256,0
28.98208145965862,20,restaurant,DE,1,0,150.88008705981665,0
16.83201355321641,16,crypto,PH,6,0,126.12265047989402,0
87.92286402288515,0,travel,VN,7,0,146.32966006950002,0
810.0859979340106,9,retail,FR,9,0,162.17120618415694,1
544.2766803215455,6,crypto,NG,7,0,30.818503752752353,0
115.42149246081692,1,retail,IT,3,0,195.10817079875173,0
766.4385428601427,3,travel,BD,10,0,334.19667595316776,1
4.8226426237024995,15,restaurant,IT,8,0,66.2094677741666,0
69.40918166856926,17,online_retail,UA,7,0,45.383466198604985,0
114.76802875039745,19,restaurant,ES,11,0,230.71644650135386,1
73.86075432617132,4,retail,PH,4,1,105.70967798541227,0
35.5765152110981,15,travel,FR,3,1,11.348827253958731,0
47.52710697492078,1,retail,BD,3,0,44.58615831879468,0
158.11293349565685,14,restaurant,IT,1,0,22.41935870602517,0
101.52980707207793,20,restaurant,CA,7,0,27.315804756391177,0
177.85212374780974,3,transfer,PH,6,0,216.25110554028262,0
207.47934136407258,18,crypto,PH,1,0,201.1913426400216,0
276.8129313178112,21,restaurant,UA,7,0,27.044708613170027,0
129.52684196361582,15,retail,RO,5,0,14.504829799377658,0
10.426931137762262,20,retail,MA,2,0,40.15055983246364,0
100.25459823327338,19,travel,VN,2,0,41.19815625025879,0
17.26096183343383,13,retail,PH,2,0,126.25248049583644,0
18.175929851361904,9,retail,FR,8,0,120.1732930832691,0
86.1473678790514,2,retail,VN,2,1,19.971003815050462,0
188.02905654745837,16,travel,GB,4,1,0.7005271107930456,0
391.1995007001791,1,crypto,US,8,0,98.05880523214282,0
11.75156772346146,19,retail,IT,6,1,47.703275116553016,0
16.782849266806114,17,retail,ES,14,1,456.42163768412945,1
268.29238071445405,13,online_retail,UA,7,0,0.46449570683485586,0
512.0242335900886,23,retail,BD,14,1,436.1339147015225,1
45.37254932255607,17,crypto,MA,4,0,37.238632468300544,0
45.18721515798612,0,travel,ES,5,0,106.78891754483337,0
404.95989530660086,12,crypto,MA,5,0,15.192213023917711,0
316.53991820123116,5,retail,DE,8,1,21.91058446312447,1
73.00686171354847,1,crypto,UA,5,0,717.157822298535,1
36.14040169815765,11,crypto,GB,6,0,40.198913944870384,0
89.20948201352432,9,retail,US,8,0,12.552459927571254,0
78.67677055629669,22,restaurant,MA,6,0,259.4972705622524,0
103.20551955826555,3,travel,CA,9,0,85.0490122478427,0
10.779200255060287,21,transfer,UA,7,0,126.60058948236784,0
70.81236278579877,0,restaurant,UA,2,0,1.8104523550747134,0
325.18541400949607,16,restaurant,ES,5,0,40.77479733931185,0
41.659345902198794,8,crypto,VN,4,0,99.05320240075798,0
13.429071604243319,12,crypto,VN,5,0,14.429838518443608,0
18.4971218052266,23,transfer,PH,8,0,30.87765277878139,0
32.670162584992596,5,retail,RO,8,1,29.276794371177097,0
130.88166152874197,0,online_retail,IT,7,0,18.26986006303514,0
76.54279728543261,16,travel,VN,2,0,73.41563707691812,0
94.11388586133161,0,transfer,ES,8,1,102.53880030501274,0
